No,Latitude,Longitude,Altitude,Speed,Date,Time
821,40.785928,-73.967445,51.4,5.45,2013/04/30,14:37:37
822,40.785878,-73.967423,51.4,5.17,2013/04/30,14:37:38
823,40.785834,-73.967404,51.4,4.99,2013/04/30,14:37:39
824,40.785793,-73.967388,51.4,4.70,2013/04/30,14:37:40
825,40.785753,-73.967371,53.2,4.59,2013/04/30,14:37:41
826,40.785710,-73.967354,53.2,4.69,2013/04/30,14:37:42
827,40.785670,-73.967336,53.2,4.60,2013/04/30,14:37:43
828,40.785629,-73.967319,53.2,4.63,2013/04/30,14:37:44
829,40.785588,-73.967305,53.2,4.68,2013/04/30,14:37:45
830,40.785552,-73.967290,53.4,4.55,2013/04/30,14:37:46
831,40.785509,-73.967270,53.6,4.42,2013/04/30,14:37:47
832,40.785473,-73.967249,54.2,4.38,2013/04/30,14:37:48
833,40.785436,-73.967225,54.4,4.52,2013/04/30,14:37:49
834,40.785399,-73.967210,55.0,4.18,2013/04/30,14:37:50
835,40.785363,-73.967200,55.2,4.26,2013/04/30,14:37:51
836,40.785326,-73.967188,55.2,4.12,2013/04/30,14:37:52
837,40.785289,-73.967175,55.4,3.92,2013/04/30,14:37:53
838,40.785256,-73.967160,55.6,3.78,2013/04/30,14:37:54
839,40.785226,-73.967147,56.2,3.46,2013/04/30,14:37:55
840,40.785195,-73.967135,54.2,3.72,2013/04/30,14:37:56
841,40.785161,-73.967125,54.0,3.60,2013/04/30,14:37:57
842,40.785131,-73.967118,52.4,3.54,2013/04/30,14:37:58
843,40.785099,-73.967110,52.4,3.19,2013/04/30,14:37:59
844,40.785071,-73.967105,52.4,3.04,2013/04/30,14:38:00
845,40.785045,-73.967099,52.4,3.09,2013/04/30,14:38:01
846,40.785017,-73.967097,52.4,2.78,2013/04/30,14:38:02
847,40.784990,-73.967095,52.4,2.87,2013/04/30,14:38:03
848,40.784965,-73.967093,52.4,3.01,2013/04/30,14:38:04
849,40.784936,-73.967093,52.4,2.99,2013/04/30,14:38:05
850,40.784912,-73.967098,52.4,2.65,2013/04/30,14:38:06
851,40.784887,-73.967099,52.4,2.61,2013/04/30,14:38:07
852,40.784860,-73.967102,52.4,3.01,2013/04/30,14:38:08
853,40.784831,-73.967109,52.4,3.31,2013/04/30,14:38:09
854,40.784803,-73.967117,52.4,3.29,2013/04/30,14:38:10
855,40.784775,-73.967124,52.4,3.04,2013/04/30,14:38:11
856,40.784744,-73.967131,52.4,3.26,2013/04/30,14:38:12
857,40.784714,-73.967138,52.4,3.34,2013/04/30,14:38:13
858,40.784684,-73.967147,52.6,3.18,2013/04/30,14:38:14
859,40.784656,-73.967156,53.0,3.18,2013/04/30,14:38:15
860,40.784632,-73.967163,53.4,3.00,2013/04/30,14:38:16
861,40.784602,-73.967173,53.6,2.95,2013/04/30,14:38:17
862,40.784575,-73.967181,54.2,2.94,2013/04/30,14:38:18
863,40.784549,-73.967193,54.4,3.05,2013/04/30,14:38:19
864,40.784525,-73.967209,54.4,2.81,2013/04/30,14:38:20
865,40.784501,-73.967219,54.4,2.90,2013/04/30,14:38:21
866,40.784474,-73.967230,54.4,3.18,2013/04/30,14:38:22
867,40.784445,-73.967249,54.4,3.34,2013/04/30,14:38:23
868,40.784418,-73.967272,54.4,3.44,2013/04/30,14:38:24
869,40.784392,-73.967293,54.4,3.34,2013/04/30,14:38:25
870,40.784366,-73.967315,54.4,3.51,2013/04/30,14:38:26
871,40.784336,-73.967340,54.4,3.69,2013/04/30,14:38:27
872,40.784309,-73.967361,54.4,3.61,2013/04/30,14:38:28
873,40.784279,-73.967382,54.4,3.35,2013/04/30,14:38:29
874,40.784249,-73.967406,54.4,3.89,2013/04/30,14:38:30
875,40.784221,-73.967428,54.4,3.61,2013/04/30,14:38:31
876,40.784189,-73.967453,54.4,3.85,2013/04/30,14:38:32
877,40.784158,-73.967481,54.4,4.16,2013/04/30,14:38:33
878,40.784128,-73.967508,54.6,4.23,2013/04/30,14:38:34
879,40.784094,-73.967539,55.2,4.39,2013/04/30,14:38:35
880,40.784061,-73.967568,55.4,4.60,2013/04/30,14:38:36
881,40.784022,-73.967600,56.2,4.70,2013/04/30,14:38:37
882,40.783986,-73.967630,56.4,4.69,2013/04/30,14:38:38
883,40.783951,-73.967662,56.4,4.61,2013/04/30,14:38:39
884,40.783919,-73.967694,56.4,4.62,2013/04/30,14:38:40
885,40.783886,-73.967728,56.4,4.62,2013/04/30,14:38:41
886,40.783851,-73.967763,56.4,4.54,2013/04/30,14:38:42
887,40.783819,-73.967796,56.4,4.41,2013/04/30,14:38:43
888,40.783787,-73.967828,56.4,4.42,2013/04/30,14:38:44
889,40.783755,-73.967861,56.4,4.37,2013/04/30,14:38:45
890,40.783728,-73.967891,56.4,4.40,2013/04/30,14:38:46
891,40.783694,-73.967929,56.4,4.32,2013/04/30,14:38:47
892,40.783663,-73.967962,56.4,4.31,2013/04/30,14:38:48
893,40.783634,-73.967996,56.4,4.21,2013/04/30,14:38:49
894,40.783605,-73.968033,56.4,4.45,2013/04/30,14:38:50
895,40.783577,-73.968069,56.4,4.58,2013/04/30,14:38:51
896,40.783546,-73.968107,56.4,4.64,2013/04/30,14:38:52
897,40.783513,-73.968149,56.4,4.69,2013/04/30,14:38:53
898,40.783483,-73.968190,56.4,4.74,2013/04/30,14:38:54
899,40.783453,-73.968232,56.4,4.86,2013/04/30,14:38:55
900,40.783426,-73.968274,56.4,4.92,2013/04/30,14:38:56
901,40.783393,-73.968326,56.4,5.15,2013/04/30,14:38:57
902,40.783363,-73.968373,56.4,5.15,2013/04/30,14:38:58
903,40.783330,-73.968420,56.4,5.34,2013/04/30,14:38:59
904,40.783299,-73.968471,56.4,5.35,2013/04/30,14:39:00
905,40.783272,-73.968523,56.4,5.76,2013/04/30,14:39:01
906,40.783239,-73.968587,56.4,6.02,2013/04/30,14:39:02
907,40.783207,-73.968646,56.4,6.19,2013/04/30,14:39:03
908,40.783175,-73.968704,56.4,6.36,2013/04/30,14:39:04
909,40.783136,-73.968769,56.4,6.49,2013/04/30,14:39:05
910,40.783101,-73.968827,56.4,6.61,2013/04/30,14:39:06
911,40.783063,-73.968895,56.4,6.78,2013/04/30,14:39:07
912,40.783023,-73.968961,56.4,7.04,2013/04/30,14:39:08
913,40.782977,-73.969027,56.4,7.31,2013/04/30,14:39:09
914,40.782931,-73.969085,56.4,7.39,2013/04/30,14:39:10
915,40.782881,-73.969140,56.4,7.53,2013/04/30,14:39:11
916,40.782822,-73.969199,56.4,7.73,2013/04/30,14:39:12
917,40.782764,-73.969252,56.4,7.79,2013/04/30,14:39:13
918,40.782703,-73.969302,56.4,7.87,2013/04/30,14:39:14
919,40.782639,-73.969345,56.0,8.01,2013/04/30,14:39:15
920,40.782581,-73.969375,55.4,8.16,2013/04/30,14:39:16
921,40.782497,-73.969408,55.2,8.48,2013/04/30,14:39:17
922,40.782421,-73.969427,54.6,8.50,2013/04/30,14:39:18
923,40.782342,-73.969439,54.4,8.92,2013/04/30,14:39:19
924,40.782259,-73.969447,54.4,9.25,2013/04/30,14:39:20
925,40.782181,-73.969442,54.0,9.13,2013/04/30,14:39:21
926,40.782100,-73.969434,53.6,9.03,2013/04/30,14:39:22
927,40.782015,-73.969425,53.4,8.90,2013/04/30,14:39:23
928,40.781934,-73.969415,53.0,8.60,2013/04/30,14:39:24
929,40.781855,-73.969407,52.4,8.65,2013/04/30,14:39:25
930,40.781783,-73.969400,52.2,8.43,2013/04/30,14:39:26
931,40.781703,-73.969392,51.6,8.32,2013/04/30,14:39:27
932,40.781632,-73.969388,51.4,8.32,2013/04/30,14:39:28
933,40.781555,-73.969386,51.0,8.45,2013/04/30,14:39:29
934,40.781475,-73.969395,50.4,8.66,2013/04/30,14:39:30
935,40.781400,-73.969411,50.2,8.81,2013/04/30,14:39:31
936,40.781314,-73.969437,50.2,9.06,2013/04/30,14:39:32
937,40.781234,-73.969469,50.2,9.33,2013/04/30,14:39:33
938,40.781159,-73.969509,50.2,9.27,2013/04/30,14:39:34
939,40.781078,-73.969560,50.2,9.39,2013/04/30,14:39:35
940,40.781002,-73.969619,50.2,9.66,2013/04/30,14:39:36
941,40.780924,-73.969685,50.0,9.50,2013/04/30,14:39:37
942,40.780855,-73.969747,49.4,9.20,2013/04/30,14:39:38
943,40.780790,-73.969821,49.2,9.56,2013/04/30,14:39:39
944,40.780736,-73.969892,49.0,9.59,2013/04/30,14:39:40
945,40.780672,-73.969976,48.4,8.82,2013/04/30,14:39:41
946,40.780611,-73.970059,48.0,9.07,2013/04/30,14:39:42
947,40.780554,-73.970137,47.4,9.08,2013/04/30,14:39:43
948,40.780501,-73.970218,47.2,9.04,2013/04/30,14:39:44
949,40.780448,-73.970303,46.6,8.60,2013/04/30,14:39:45
950,40.780409,-73.970370,46.4,8.35,2013/04/30,14:39:46
951,40.780355,-73.970459,46.2,7.94,2013/04/30,14:39:47
952,40.780308,-73.970530,46.2,7.70,2013/04/30,14:39:48
953,40.780263,-73.970597,46.2,7.43,2013/04/30,14:39:49
954,40.780218,-73.970661,46.2,7.08,2013/04/30,14:39:50
955,40.780179,-73.970716,46.2,6.76,2013/04/30,14:39:51
956,40.780136,-73.970776,46.2,6.85,2013/04/30,14:39:52
957,40.780092,-73.970842,46.2,6.75,2013/04/30,14:39:53
958,40.780051,-73.970900,46.2,6.59,2013/04/30,14:39:54
959,40.780010,-73.970958,46.2,6.56,2013/04/30,14:39:55
960,40.779970,-73.971010,46.2,6.35,2013/04/30,14:39:56
961,40.779924,-73.971071,46.2,6.87,2013/04/30,14:39:57
962,40.779882,-73.971126,46.2,6.89,2013/04/30,14:39:58
963,40.779833,-73.971186,46.2,6.89,2013/04/30,14:39:59
964,40.779784,-73.971240,46.2,7.01,2013/04/30,14:40:00
965,40.779738,-73.971292,46.2,7.05,2013/04/30,14:40:01
966,40.779685,-73.971350,46.2,7.10,2013/04/30,14:40:02
967,40.779634,-73.971406,46.2,7.18,2013/04/30,14:40:03
968,40.779587,-73.971459,46.2,7.19,2013/04/30,14:40:04
969,40.779532,-73.971518,46.2,7.23,2013/04/30,14:40:05
970,40.779483,-73.971567,46.2,7.23,2013/04/30,14:40:06
971,40.779427,-73.971622,46.2,7.16,2013/04/30,14:40:07
972,40.779372,-73.971670,46.2,7.25,2013/04/30,14:40:08
973,40.779316,-73.971720,46.2,7.47,2013/04/30,14:40:09
974,40.779262,-73.971771,46.2,7.70,2013/04/30,14:40:10
975,40.779204,-73.971825,46.2,7.80,2013/04/30,14:40:11
976,40.779143,-73.971880,46.2,7.81,2013/04/30,14:40:12
977,40.779084,-73.971933,46.2,7.78,2013/04/30,14:40:13
978,40.779026,-73.971985,45.6,7.77,2013/04/30,14:40:14
979,40.778969,-73.972044,45.4,8.00,2013/04/30,14:40:15
980,40.778924,-73.972097,45.2,7.83,2013/04/30,14:40:16
981,40.778864,-73.972172,44.4,7.92,2013/04/30,14:40:17
982,40.778813,-73.972239,44.2,7.86,2013/04/30,14:40:18
983,40.778761,-73.972304,44.2,7.77,2013/04/30,14:40:19
984,40.778711,-73.972374,44.2,7.83,2013/04/30,14:40:20
985,40.778671,-73.972443,44.2,7.65,2013/04/30,14:40:21
986,40.778631,-73.972516,44.0,7.46,2013/04/30,14:40:22
987,40.778590,-73.972587,43.4,7.31,2013/04/30,14:40:23
988,40.778548,-73.972656,43.0,7.17,2013/04/30,14:40:24
989,40.778507,-73.972722,42.4,7.07,2013/04/30,14:40:25
990,40.778470,-73.972784,42.2,6.95,2013/04/30,14:40:26
991,40.778431,-73.972858,42.2,7.07,2013/04/30,14:40:27
992,40.778396,-73.972925,42.2,7.01,2013/04/30,14:40:28
993,40.778357,-73.972998,42.2,6.93,2013/04/30,14:40:29
994,40.778320,-73.973063,42.2,6.75,2013/04/30,14:40:30
995,40.778285,-73.973124,42.2,6.80,2013/04/30,14:40:31
996,40.778248,-73.973187,42.2,6.22,2013/04/30,14:40:32
997,40.778213,-73.973245,42.2,6.48,2013/04/30,14:40:33
998,40.778176,-73.973303,42.2,6.55,2013/04/30,14:40:34
999,40.778136,-73.973370,42.2,6.66,2013/04/30,14:40:35
1000,40.778101,-73.973430,42.2,6.71,2013/04/30,14:40:36
1001,40.778063,-73.973495,42.2,6.35,2013/04/30,14:40:37
1002,40.778025,-73.973557,42.2,6.66,2013/04/30,14:40:38
1003,40.777984,-73.973618,42.2,6.68,2013/04/30,14:40:39
1004,40.777943,-73.973672,42.2,6.74,2013/04/30,14:40:40
1005,40.777896,-73.973723,42.2,6.66,2013/04/30,14:40:41
1006,40.777847,-73.973773,42.2,6.52,2013/04/30,14:40:42
1007,40.777800,-73.973819,42.2,6.39,2013/04/30,14:40:43
1008,40.777753,-73.973858,42.2,6.07,2013/04/30,14:40:44
1009,40.777705,-73.973897,42.2,6.32,2013/04/30,14:40:45
1010,40.777662,-73.973931,42.2,6.52,2013/04/30,14:40:46
1011,40.777602,-73.973973,42.2,6.36,2013/04/30,14:40:47
1012,40.777549,-73.974004,42.2,6.29,2013/04/30,14:40:48
1013,40.777495,-73.974034,42.2,6.29,2013/04/30,14:40:49
1014,40.777440,-73.974060,42.2,6.13,2013/04/30,14:40:50
1015,40.777389,-73.974081,42.2,6.35,2013/04/30,14:40:51
1016,40.777332,-73.974100,42.2,6.44,2013/04/30,14:40:52
1017,40.777271,-73.974117,42.2,6.47,2013/04/30,14:40:53
1018,40.777214,-73.974130,42.2,6.47,2013/04/30,14:40:54
1019,40.777156,-73.974138,42.2,6.30,2013/04/30,14:40:55
1020,40.777102,-73.974139,42.2,6.22,2013/04/30,14:40:56
1021,40.777041,-73.974137,42.2,6.31,2013/04/30,14:40:57
1022,40.776988,-73.974135,42.2,6.20,2013/04/30,14:40:58
1023,40.776928,-73.974134,42.2,6.16,2013/04/30,14:40:59
1024,40.776876,-73.974129,42.2,5.83,2013/04/30,14:41:00
1025,40.776822,-73.974122,42.2,6.35,2013/04/30,14:41:01
1026,40.776757,-73.974115,42.2,6.66,2013/04/30,14:41:02
1027,40.776696,-73.974105,42.0,6.78,2013/04/30,14:41:03
1028,40.776637,-73.974095,41.4,6.89,2013/04/30,14:41:04
1029,40.776578,-73.974085,41.2,6.94,2013/04/30,14:41:05
1030,40.776512,-73.974076,40.6,6.88,2013/04/30,14:41:06
1031,40.776451,-73.974068,40.4,6.89,2013/04/30,14:41:07
1032,40.776387,-73.974060,40.0,6.96,2013/04/30,14:41:08
1033,40.776324,-73.974054,40.0,6.96,2013/04/30,14:41:09
1034,40.776268,-73.974048,40.0,6.81,2013/04/30,14:41:10
1035,40.776204,-73.974041,40.0,6.74,2013/04/30,14:41:11
1036,40.776138,-73.974033,40.0,6.78,2013/04/30,14:41:12
1037,40.776077,-73.974028,40.0,6.53,2013/04/30,14:41:13
1038,40.776016,-73.974022,40.0,6.63,2013/04/30,14:41:14
1039,40.775955,-73.974018,40.0,6.72,2013/04/30,14:41:15
1040,40.775904,-73.974014,40.0,6.66,2013/04/30,14:41:16
1041,40.775835,-73.974009,40.0,6.50,2013/04/30,14:41:17
1042,40.775774,-73.974003,40.0,6.68,2013/04/30,14:41:18
1043,40.775713,-73.973999,40.0,6.54,2013/04/30,14:41:19
1044,40.775654,-73.973998,40.0,6.44,2013/04/30,14:41:20
1045,40.775604,-73.974005,40.0,5.65,2013/04/30,14:41:21
1046,40.775553,-73.974013,40.0,6.03,2013/04/30,14:41:22
1047,40.775493,-73.974027,40.0,5.97,2013/04/30,14:41:23
1048,40.775439,-73.974039,40.0,5.91,2013/04/30,14:41:24
1049,40.775387,-73.974053,40.0,5.88,2013/04/30,14:41:25
1050,40.775339,-73.974066,40.0,5.64,2013/04/30,14:41:26
1051,40.775288,-73.974083,40.0,5.35,2013/04/30,14:41:27
1052,40.775246,-73.974098,40.0,5.27,2013/04/30,14:41:28
1053,40.775198,-73.974119,40.0,4.79,2013/04/30,14:41:29
1054,40.775156,-73.974139,40.0,4.80,2013/04/30,14:41:30
1055,40.775120,-73.974160,40.0,4.45,2013/04/30,14:41:31
1056,40.775081,-73.974188,40.0,4.51,2013/04/30,14:41:32
1057,40.775047,-73.974213,40.0,4.11,2013/04/30,14:41:33
1058,40.775018,-73.974238,40.0,4.00,2013/04/30,14:41:34
1059,40.774990,-73.974270,40.0,3.57,2013/04/30,14:41:35
1060,40.774974,-73.974301,40.0,3.34,2013/04/30,14:41:36
1061,40.774954,-73.974339,40.0,3.59,2013/04/30,14:41:37
1062,40.774934,-73.974372,40.0,3.56,2013/04/30,14:41:38
1063,40.774911,-73.974406,40.0,3.72,2013/04/30,14:41:39
1064,40.774892,-73.974436,40.0,3.78,2013/04/30,14:41:40
1065,40.774868,-73.974473,40.0,3.75,2013/04/30,14:41:41
1066,40.774845,-73.974509,40.0,3.74,2013/04/30,14:41:42
1067,40.774823,-73.974545,40.0,3.85,2013/04/30,14:41:43
1068,40.774802,-73.974585,40.0,4.00,2013/04/30,14:41:44
1069,40.774787,-73.974628,40.0,4.02,2013/04/30,14:41:45
1070,40.774776,-73.974666,40.0,4.17,2013/04/30,14:41:46
1071,40.774765,-73.974724,40.0,4.14,2013/04/30,14:41:47
1072,40.774756,-73.974773,40.0,4.34,2013/04/30,14:41:48
1073,40.774745,-73.974821,40.0,4.23,2013/04/30,14:41:49
1074,40.774732,-73.974869,40.0,4.25,2013/04/30,14:41:50
1075,40.774719,-73.974914,40.0,4.18,2013/04/30,14:41:51
1076,40.774707,-73.974958,40.0,4.12,2013/04/30,14:41:52
1077,40.774692,-73.975009,40.0,4.03,2013/04/30,14:41:53
1078,40.774680,-73.975054,40.0,4.00,2013/04/30,14:41:54
1079,40.774669,-73.975099,40.0,3.88,2013/04/30,14:41:55
1080,40.774658,-73.975139,40.0,3.80,2013/04/30,14:41:56
1081,40.774643,-73.975184,40.0,3.91,2013/04/30,14:41:57
1082,40.774629,-73.975227,40.0,3.91,2013/04/30,14:41:58
1083,40.774609,-73.975266,40.0,3.97,2013/04/30,14:41:59
1084,40.774592,-73.975310,40.4,4.03,2013/04/30,14:42:00
1085,40.774577,-73.975349,40.4,3.88,2013/04/30,14:42:01
1086,40.774558,-73.975393,41.0,4.02,2013/04/30,14:42:02
1087,40.774537,-73.975433,41.4,3.94,2013/04/30,14:42:03
1088,40.774516,-73.975467,41.6,3.86,2013/04/30,14:42:04
1089,40.774492,-73.975505,42.2,3.86,2013/04/30,14:42:05
1090,40.774469,-73.975536,42.2,3.75,2013/04/30,14:42:06
1091,40.774443,-73.975566,42.2,3.52,2013/04/30,14:42:07
1092,40.774418,-73.975592,42.2,3.54,2013/04/30,14:42:08
1093,40.774393,-73.975618,42.2,3.38,2013/04/30,14:42:09
1094,40.774370,-73.975641,42.2,3.32,2013/04/30,14:42:10
1095,40.774343,-73.975661,42.2,3.38,2013/04/30,14:42:11
1096,40.774313,-73.975686,42.2,3.62,2013/04/30,14:42:12
1097,40.774287,-73.975708,42.2,3.28,2013/04/30,14:42:13
1098,40.774260,-73.975732,42.2,3.64,2013/04/30,14:42:14
1099,40.774230,-73.975755,42.2,3.71,2013/04/30,14:42:15
1100,40.774206,-73.975775,42.2,3.76,2013/04/30,14:42:16
1101,40.774173,-73.975804,42.2,3.64,2013/04/30,14:42:17
1102,40.774147,-73.975827,42.4,3.32,2013/04/30,14:42:18
1103,40.774119,-73.975849,42.6,3.66,2013/04/30,14:42:19
1104,40.774090,-73.975869,43.2,3.55,2013/04/30,14:42:20
1105,40.774063,-73.975889,43.4,3.46,2013/04/30,14:42:21
1106,40.774038,-73.975910,44.0,3.41,2013/04/30,14:42:22
1107,40.774009,-73.975933,44.2,3.24,2013/04/30,14:42:23
1108,40.773983,-73.975950,44.2,3.12,2013/04/30,14:42:24
1109,40.773956,-73.975968,44.2,3.19,2013/04/30,14:42:25
1110,40.773932,-73.975987,44.2,3.43,2013/04/30,14:42:26
1111,40.773902,-73.976009,44.2,3.45,2013/04/30,14:42:27
1112,40.773875,-73.976027,44.2,3.74,2013/04/30,14:42:28
1113,40.773845,-73.976047,44.2,3.09,2013/04/30,14:42:29
1114,40.773818,-73.976061,44.2,3.11,2013/04/30,14:42:30
1115,40.773793,-73.976074,44.2,3.00,2013/04/30,14:42:31
1116,40.773761,-73.976086,44.4,3.60,2013/04/30,14:42:32
1117,40.773727,-73.976103,45.0,3.86,2013/04/30,14:42:33
1118,40.773699,-73.976117,45.4,3.59,2013/04/30,14:42:34
1119,40.773662,-73.976135,46.0,3.83,2013/04/30,14:42:35
1120,40.773631,-73.976150,46.4,3.79,2013/04/30,14:42:36
1121,40.773599,-73.976171,46.4,3.64,2013/04/30,14:42:37
1122,40.773570,-73.976190,46.4,3.43,2013/04/30,14:42:38
1123,40.773543,-73.976207,46.4,3.20,2013/04/30,14:42:39
1124,40.773519,-73.976220,46.4,3.04,2013/04/30,14:42:40
1125,40.773490,-73.976237,46.4,3.30,2013/04/30,14:42:41
1126,40.773458,-73.976252,46.4,3.46,2013/04/30,14:42:42
1127,40.773427,-73.976269,46.4,3.63,2013/04/30,14:42:43
1128,40.773395,-73.976286,46.4,3.62,2013/04/30,14:42:44
1129,40.773363,-73.976302,47.0,3.56,2013/04/30,14:42:45
1130,40.773336,-73.976315,47.4,3.54,2013/04/30,14:42:46
1131,40.773299,-73.976335,48.0,3.67,2013/04/30,14:42:47
1132,40.773268,-73.976354,48.4,3.50,2013/04/30,14:42:48
1133,40.773236,-73.976375,48.4,3.77,2013/04/30,14:42:49
1134,40.773206,-73.976393,48.4,3.46,2013/04/30,14:42:50
1135,40.773176,-73.976410,48.4,3.68,2013/04/30,14:42:51
1136,40.773146,-73.976427,48.4,3.62,2013/04/30,14:42:52
1137,40.773109,-73.976447,48.4,3.76,2013/04/30,14:42:53
1138,40.773076,-73.976462,48.4,3.72,2013/04/30,14:42:54
1139,40.773042,-73.976479,48.4,3.78,2013/04/30,14:42:55
1140,40.773011,-73.976497,48.4,3.90,2013/04/30,14:42:56
1141,40.772975,-73.976519,48.4,4.08,2013/04/30,14:42:57
1142,40.772942,-73.976535,48.4,4.08,2013/04/30,14:42:58
1143,40.772899,-73.976554,48.4,4.41,2013/04/30,14:42:59
1144,40.772859,-73.976573,48.4,4.55,2013/04/30,14:43:00
1145,40.772818,-73.976592,48.4,4.79,2013/04/30,14:43:01
1146,40.772773,-73.976612,48.4,4.99,2013/04/30,14:43:02
1147,40.772726,-73.976630,48.4,5.21,2013/04/30,14:43:03
1148,40.772682,-73.976647,48.4,5.42,2013/04/30,14:43:04
1149,40.772629,-73.976666,48.4,5.56,2013/04/30,14:43:05
1150,40.772580,-73.976683,48.4,5.85,2013/04/30,14:43:06
1151,40.772524,-73.976705,48.4,6.00,2013/04/30,14:43:07
1152,40.772469,-73.976725,48.4,6.10,2013/04/30,14:43:08
1153,40.772415,-73.976749,48.4,6.30,2013/04/30,14:43:09
1154,40.772367,-73.976777,48.4,6.45,2013/04/30,14:43:10
1155,40.772309,-73.976808,48.4,6.47,2013/04/30,14:43:11
1156,40.772250,-73.976838,48.4,6.63,2013/04/30,14:43:12
1157,40.772193,-73.976867,48.4,6.59,2013/04/30,14:43:13
1158,40.772137,-73.976896,48.4,6.48,2013/04/30,14:43:14
1159,40.772083,-73.976927,48.4,6.42,2013/04/30,14:43:15
1160,40.772038,-73.976955,48.0,6.38,2013/04/30,14:43:16
1161,40.771979,-73.976997,47.4,6.36,2013/04/30,14:43:17
1162,40.771928,-73.977035,47.2,6.33,2013/04/30,14:43:18
1163,40.771879,-73.977075,46.6,6.24,2013/04/30,14:43:19
1164,40.771830,-73.977116,46.4,6.24,2013/04/30,14:43:20
1165,40.771786,-73.977154,46.4,6.07,2013/04/30,14:43:21
1166,40.771744,-73.977194,46.4,6.01,2013/04/30,14:43:22
1167,40.771697,-73.977243,46.4,5.87,2013/04/30,14:43:23
1168,40.771656,-73.977288,46.4,5.72,2013/04/30,14:43:24
1169,40.771616,-73.977331,46.4,5.53,2013/04/30,14:43:25
1170,40.771581,-73.977371,46.2,5.47,2013/04/30,14:43:26
1171,40.771541,-73.977418,46.2,5.46,2013/04/30,14:43:27
1172,40.771508,-73.977458,46.2,5.75,2013/04/30,14:43:28
1173,40.771462,-73.977511,46.2,6.10,2013/04/30,14:43:29
1174,40.771420,-73.977561,46.2,6.34,2013/04/30,14:43:30
1175,40.771378,-73.977612,46.2,6.49,2013/04/30,14:43:31
1176,40.771333,-73.977676,46.2,7.23,2013/04/30,14:43:32
1177,40.771288,-73.977741,46.2,7.27,2013/04/30,14:43:33
1178,40.771250,-73.977804,46.2,7.84,2013/04/30,14:43:34
1179,40.771199,-73.977890,46.2,8.04,2013/04/30,14:43:35
1180,40.771158,-73.977961,46.2,7.88,2013/04/30,14:43:36
1181,40.771110,-73.978042,46.2,8.01,2013/04/30,14:43:37
1182,40.771064,-73.978115,46.2,7.91,2013/04/30,14:43:38
1183,40.771018,-73.978186,46.2,7.72,2013/04/30,14:43:39
1184,40.770972,-73.978253,46.2,7.67,2013/04/30,14:43:40
1185,40.770924,-73.978319,46.2,7.51,2013/04/30,14:43:41
1186,40.770873,-73.978386,46.2,7.33,2013/04/30,14:43:42
1187,40.770827,-73.978448,46.2,7.11,2013/04/30,14:43:43
1188,40.770784,-73.978505,46.2,6.81,2013/04/30,14:43:44
1189,40.770738,-73.978561,46.2,6.77,2013/04/30,14:43:45
1190,40.770700,-73.978609,46.2,6.64,2013/04/30,14:43:46
1191,40.770653,-73.978668,46.2,6.61,2013/04/30,14:43:47
1192,40.770607,-73.978724,46.2,6.51,2013/04/30,14:43:48
1193,40.770567,-73.978775,46.2,6.55,2013/04/30,14:43:49
1194,40.770525,-73.978826,46.2,6.47,2013/04/30,14:43:50
1195,40.770483,-73.978879,46.2,6.48,2013/04/30,14:43:51
1196,40.770444,-73.978926,46.2,6.42,2013/04/30,14:43:52
1197,40.770397,-73.978983,46.2,6.29,2013/04/30,14:43:53
1198,40.770355,-73.979031,46.2,6.16,2013/04/30,14:43:54
1199,40.770311,-73.979077,46.2,6.09,2013/04/30,14:43:55
1200,40.770272,-73.979118,46.2,6.10,2013/04/30,14:43:56
1201,40.770225,-73.979166,46.2,5.92,2013/04/30,14:43:57
1202,40.770185,-73.979206,46.2,5.85,2013/04/30,14:43:58
1203,40.770139,-73.979251,46.2,5.83,2013/04/30,14:43:59
1204,40.770099,-73.979292,46.2,5.72,2013/04/30,14:44:00
1205,40.770061,-73.979331,46.2,5.68,2013/04/30,14:44:01
1206,40.770017,-73.979374,46.2,5.68,2013/04/30,14:44:02
1207,40.769979,-73.979416,46.2,5.69,2013/04/30,14:44:03
1208,40.769941,-73.979456,46.2,5.66,2013/04/30,14:44:04
1209,40.769897,-73.979498,46.2,5.75,2013/04/30,14:44:05
1210,40.769857,-73.979534,46.2,5.72,2013/04/30,14:44:06
1211,40.769811,-73.979573,46.2,5.74,2013/04/30,14:44:07
1212,40.769770,-73.979608,46.2,5.66,2013/04/30,14:44:08
1213,40.769726,-73.979644,46.2,5.77,2013/04/30,14:44:09
1214,40.769683,-73.979679,46.2,5.70,2013/04/30,14:44:10
1215,40.769639,-73.979714,46.2,5.75,2013/04/30,14:44:11
1216,40.769592,-73.979747,46.2,5.60,2013/04/30,14:44:12
1217,40.769544,-73.979776,46.2,5.66,2013/04/30,14:44:13
1218,40.769499,-73.979804,46.2,5.49,2013/04/30,14:44:14
1219,40.769454,-73.979829,46.2,5.38,2013/04/30,14:44:15
1220,40.769415,-73.979848,46.2,5.28,2013/04/30,14:44:16
1221,40.769364,-73.979871,46.2,5.08,2013/04/30,14:44:17
1222,40.769323,-73.979891,46.2,4.83,2013/04/30,14:44:18
1223,40.769282,-73.979910,46.2,4.80,2013/04/30,14:44:19
1224,40.769239,-73.979928,46.2,5.01,2013/04/30,14:44:20
